{'ISDCrossLinkMS_Psi_0.1_DSS': '0.47457317592', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0729770017036', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '10.4363338856', 'rmf_frame_index': 426, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.533773424191', 'GaussianEMRestraint_None': '202.029238798', 'rmf_file': 'output/rmfs//44.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '1.13603456989', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.143973594549', 'SimplifiedModel_Total_Score_None': '1740.40543759', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0210178818109', 'ISDCrossLinkMS_Data_Score_DSS': '253.863839769'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.476509171302', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0697845972263', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '10.2783492454', 'rmf_frame_index': 501, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.505370315727', 'GaussianEMRestraint_None': '208.475017601', 'rmf_file': 'output/rmfs//49.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '2.52784735868', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.125405724402', 'SimplifiedModel_Total_Score_None': '1750.70197356', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0196303431328', 'ISDCrossLinkMS_Data_Score_DSS': '250.936581839'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.467072182546', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0869378531073', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '9.8611613244', 'rmf_frame_index': 101, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.566734463277', 'GaussianEMRestraint_None': '205.242518818', 'rmf_file': 'output/rmfs//34.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '0.983958266527', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.173581920904', 'SimplifiedModel_Total_Score_None': '1750.13408001', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0316625939797', 'ISDCrossLinkMS_Data_Score_DSS': '257.112658602'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.490061703489', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0869575045208', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '9.90993859025', 'rmf_frame_index': 100, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.56674954792', 'GaussianEMRestraint_None': '207.815932427', 'rmf_file': 'output/rmfs//34.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '1.85396696166', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.173598553345', 'SimplifiedModel_Total_Score_None': '1743.2125151', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0316625939797', 'ISDCrossLinkMS_Data_Score_DSS': '250.851715908'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.482990303349', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0810168554849', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '10.1625168454', 'rmf_frame_index': 225, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.525697706549', 'GaussianEMRestraint_None': '201.693741206', 'rmf_file': 'output/rmfs//34.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '0.306097444241', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.149986184029', 'SimplifiedModel_Total_Score_None': '1754.33182645', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0270963054462', 'ISDCrossLinkMS_Data_Score_DSS': '266.90210742'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.48237434415', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0696900982615', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '10.1923441343', 'rmf_frame_index': 775, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.522978080121', 'GaussianEMRestraint_None': '202.525416417', 'rmf_file': 'output/rmfs//9.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '2.45192712905', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.140272108844', 'SimplifiedModel_Total_Score_None': '1750.02670143', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0264760035606', 'ISDCrossLinkMS_Data_Score_DSS': '258.397865294'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.478571283775', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0697171381032', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '10.2267601376', 'rmf_frame_index': 773, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.522855846317', 'GaussianEMRestraint_None': '202.303626267', 'rmf_file': 'output/rmfs//9.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '0.0', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.140311601876', 'SimplifiedModel_Total_Score_None': '1751.50642121', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0222786908025', 'ISDCrossLinkMS_Data_Score_DSS': '255.649506644'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.474525606823', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0834008097166', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '10.2271272811', 'rmf_frame_index': 61, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.535897435897', 'GaussianEMRestraint_None': '209.169066215', 'rmf_file': 'output/rmfs//6.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '2.88909124601', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.150391363023', 'SimplifiedModel_Total_Score_None': '1751.11772595', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0271111091824', 'ISDCrossLinkMS_Data_Score_DSS': '265.83313356'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.485309206503', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0776060606061', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '10.0332902652', 'rmf_frame_index': 284, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.543363636364', 'GaussianEMRestraint_None': '205.735327875', 'rmf_file': 'output/rmfs//44.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '1.76560088222', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.147696969697', 'SimplifiedModel_Total_Score_None': '1752.85104951', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0231231697612', 'ISDCrossLinkMS_Data_Score_DSS': '259.596352476'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.479339017841', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0697010869565', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '10.4911125771', 'rmf_frame_index': 778, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.522992149758', 'GaussianEMRestraint_None': '203.219594938', 'rmf_file': 'output/rmfs//9.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '0.404676229371', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.140172101449', 'SimplifiedModel_Total_Score_None': '1752.3038593', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.022169510414', 'ISDCrossLinkMS_Data_Score_DSS': '254.328771909'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.470118455152', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0696905660377', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '9.97467157163', 'rmf_frame_index': 779, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.523003773585', 'GaussianEMRestraint_None': '201.048919076', 'rmf_file': 'output/rmfs//9.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '0.225421024928', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.140196226415', 'SimplifiedModel_Total_Score_None': '1751.70299721', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.022169510414', 'ISDCrossLinkMS_Data_Score_DSS': '256.679613998'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.483858118037', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0970422156494', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '10.3010878371', 'rmf_frame_index': 65, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.56792148427', 'GaussianEMRestraint_None': '206.627204276', 'rmf_file': 'output/rmfs//43.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '0.883157157143', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.180236622748', 'SimplifiedModel_Total_Score_None': '1740.59908093', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0232836343992', 'ISDCrossLinkMS_Data_Score_DSS': '264.446093367'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.475398276167', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0806071527585', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '10.0259321464', 'rmf_frame_index': 406, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.544787912393', 'GaussianEMRestraint_None': '204.526180543', 'rmf_file': 'output/rmfs//40.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '0.843938705189', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.156016079845', 'SimplifiedModel_Total_Score_None': '1748.17131023', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0302608315296', 'ISDCrossLinkMS_Data_Score_DSS': '268.435655147'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.478153634143', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0877777777778', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '9.82013869746', 'rmf_frame_index': 154, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.552888888889', 'GaussianEMRestraint_None': '204.700007444', 'rmf_file': 'output/rmfs//40.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '0.253264013487', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.167474747475', 'SimplifiedModel_Total_Score_None': '1748.96200458', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0312965660992', 'ISDCrossLinkMS_Data_Score_DSS': '254.620643186'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.486819523178', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0756714876033', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '10.4665141627', 'rmf_frame_index': 274, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.518078512397', 'GaussianEMRestraint_None': '199.106368645', 'rmf_file': 'output/rmfs//49.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '2.41909077353', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.129855371901', 'SimplifiedModel_Total_Score_None': '1747.16554665', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.026879203399', 'ISDCrossLinkMS_Data_Score_DSS': '257.832701672'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.485830499854', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0756575554409', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '9.99244765762', 'rmf_frame_index': 277, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.517792676637', 'GaussianEMRestraint_None': '206.370326347', 'rmf_file': 'output/rmfs//49.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '0.080729335298', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.129860752965', 'SimplifiedModel_Total_Score_None': '1747.55100347', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0207556063853', 'ISDCrossLinkMS_Data_Score_DSS': '264.436406067'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.48291996954', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0864450127877', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '10.1637761506', 'rmf_frame_index': 65, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.559704461495', 'GaussianEMRestraint_None': '204.33425688', 'rmf_file': 'output/rmfs//2.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '0.979988202563', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.166354077863', 'SimplifiedModel_Total_Score_None': '1753.45527631', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0332952729459', 'ISDCrossLinkMS_Data_Score_DSS': '259.708470722'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.484195332928', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0785472154964', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '9.91294141184', 'rmf_frame_index': 181, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.528861985472', 'GaussianEMRestraint_None': '200.901553823', 'rmf_file': 'output/rmfs//52.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '0.931027717805', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.138305084746', 'SimplifiedModel_Total_Score_None': '1752.84140703', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0195057517459', 'ISDCrossLinkMS_Data_Score_DSS': '264.338030243'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.477498451061', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0953607513875', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '9.98483959232', 'rmf_frame_index': 37, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.569047957877', 'GaussianEMRestraint_None': '207.461088313', 'rmf_file': 'output/rmfs//58.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '0.00242743124855', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.186751102889', 'SimplifiedModel_Total_Score_None': '1752.09239227', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0285256733828', 'ISDCrossLinkMS_Data_Score_DSS': '264.220372081'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.459946330778', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0765943312666', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '10.2350515546', 'rmf_frame_index': 208, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.53932683791', 'GaussianEMRestraint_None': '219.422508158', 'rmf_file': 'output/rmfs//4.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '0.0302999554885', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.146191319752', 'SimplifiedModel_Total_Score_None': '1754.15052872', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0223375548937', 'ISDCrossLinkMS_Data_Score_DSS': '256.7966474'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.474557686218', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0987216279676', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '10.0975410295', 'rmf_frame_index': 127, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.560240020871', 'GaussianEMRestraint_None': '208.226132968', 'rmf_file': 'output/rmfs//63.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '0.16210155428', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.176571875815', 'SimplifiedModel_Total_Score_None': '1751.64468199', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0308987548444', 'ISDCrossLinkMS_Data_Score_DSS': '260.335717487'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.478916939742', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0802046783626', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '10.4310502306', 'rmf_frame_index': 64, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.548947368421', 'GaussianEMRestraint_None': '206.891739532', 'rmf_file': 'output/rmfs//4.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '0.973694654583', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.149561403509', 'SimplifiedModel_Total_Score_None': '1746.94382849', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0258731041321', 'ISDCrossLinkMS_Data_Score_DSS': '259.188910168'}
{'ISDCrossLinkMS_Psi_0.1_DSS': '0.47553696558', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.0823247232472', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.01_DSS_293': '0.1', 'AVERAGE_RMSD': '54.5184359877', 'ISDCrossLinkMS_Sigma_1_DSS': '10.3824792454', 'rmf_frame_index': 260, 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.548044280443', 'GaussianEMRestraint_None': '218.820148006', 'rmf_file': 'output/rmfs//42.rmf3', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.1', 'SimplifiedModel_Linker_Score_None': '0.0', 'MonteCarlo_StepSize_Nuisances_ISDCrossLinkMS_Sigma_1_DSS_295': '0.5', 'MonteCarlo_Acceptance_Nuisances_ISDCrossLinkMS_Psi_0.1_DSS_294': '0.148782287823', 'SimplifiedModel_Total_Score_None': '1752.08199886', 'ISDCrossLinkMS_Psi_0.01_DSS': '0.0227300804139', 'ISDCrossLinkMS_Data_Score_DSS': '256.504830823'}
